tif,row,col,agbd,split
hls_california\HLS.L30.T10TDK.2021110T185717.v2.0_EVI_cropped.tif,444,2819,21.977310180664062,train
hls_california\HLS.L30.T10TDK.2021110T185717.v2.0_EVI_cropped.tif,445,2820,17.630294799804688,train
hls_california\HLS.L30.T10TDK.2021110T185717.v2.0_EVI_cropped.tif,446,2822,21.786523818969727,train
hls_california\HLS.L30.T10TDK.2021110T185717.v2.0_EVI_cropped.tif,447,2823,28.50568199157715,train
hls_california\HLS.L30.T10TDK.2021110T185717.v2.0_EVI_cropped.tif,448,2825,35.7725944519043,train
hls_california\HLS.L30.T10TDK.2021110T185717.v2.0_EVI_cropped.tif,449,2826,19.02659797668457,train
hls_california\HLS.L30.T10TDK.2021110T185717.v2.0_EVI_cropped.tif,451,2828,21.513383865356445,train
hls_california\HLS.L30.T10TDK.2021110T185717.v2.0_EVI_cropped.tif,452,2829,49.50232696533203,train
hls_california\HLS.L30.T10TDK.2021110T185717.v2.0_EVI_cropped.tif,453,2831,22.40172576904297,train
hls_california\HLS.L30.T10TDK.2021110T185717.v2.0_EVI_cropped.tif,454,2832,20.361268997192383,train
hls_california\HLS.L30.T10TDK.2021110T185717.v2.0_EVI_cropped.tif,455,2834,21.358036041259766,train
hls_california\HLS.L30.T10TDK.2021110T185717.v2.0_EVI_cropped.tif,456,2835,21.782394409179688,train
hls_california\HLS.L30.T10TDK.2021110T185717.v2.0_EVI_cropped.tif,457,2837,18.916784286499023,train
hls_california\HLS.L30.T10TDK.2021110T185717.v2.0_EVI_cropped.tif,459,2839,19.512508392333984,train
hls_california\HLS.L30.T10TDK.2021110T185717.v2.0_EVI_cropped.tif,460,2840,21.977310180664062,train
hls_california\HLS.L30.T10TDK.2021110T185717.v2.0_EVI_cropped.tif,461,2842,18.656766891479492,train
hls_california\HLS.L30.T10TDK.2021110T185717.v2.0_EVI_cropped.tif,462,2843,40.39091491699219,train
hls_california\HLS.L30.T10TDK.2021110T185717.v2.0_EVI_cropped.tif,463,2845,39.330108642578125,train
hls_california\HLS.L30.T10TDK.2021110T185717.v2.0_EVI_cropped.tif,464,2846,243.51272583007812,train
hls_california\HLS.L30.T10TDK.2021110T185717.v2.0_EVI_cropped.tif,466,2848,63.42998504638672,train
hls_california\HLS.L30.T10TDK.2021110T185717.v2.0_EVI_cropped.tif,467,2849,37.355804443359375,train
hls_california\HLS.L30.T10TDK.2021110T185717.v2.0_EVI_cropped.tif,468,2851,-9999.0,train
hls_california\HLS.L30.T10TDK.2021110T185717.v2.0_EVI_cropped.tif,469,2852,230.15573120117188,train
hls_california\HLS.L30.T10TDK.2021110T185717.v2.0_EVI_cropped.tif,470,2854,377.4397277832031,train
hls_california\HLS.L30.T10TDK.2021110T185717.v2.0_EVI_cropped.tif,471,2855,127.38429260253906,train
hls_california\HLS.L30.T10TDK.2021110T185717.v2.0_EVI_cropped.tif,472,2857,242.49993896484375,train
hls_california\HLS.L30.T10TDK.2021110T185717.v2.0_EVI_cropped.tif,474,2858,628.7221069335938,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1782,1239,51.16463851928711,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1783,1240,19.52189064025879,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1784,1242,31.155946731567383,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1785,1244,51.36897659301758,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1786,1245,110.03045654296875,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1787,1247,18.200897216796875,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1789,1248,23.339475631713867,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1790,1250,-9999.0,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1791,1251,20.93962287902832,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1792,1253,19.887714385986328,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1793,1254,20.584091186523438,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1794,1256,26.687761306762695,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1795,1257,21.1872615814209,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1797,1259,20.270185470581055,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1798,1260,50.99675369262695,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1799,1262,31.307165145874023,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1800,1263,24.274982452392578,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1801,1265,80.2325210571289,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1802,1266,17.373743057250977,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1804,1268,15.742920875549316,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1805,1269,21.164443969726562,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1806,1271,22.645362854003906,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1807,1272,55.38609313964844,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1808,1274,31.18128204345703,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1809,1275,23.114227294921875,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1810,1277,24.9774112701416,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1812,1278,20.813512802124023,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1813,1280,17.6666259765625,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1814,1281,20.137216567993164,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1815,1283,17.058460235595703,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1816,1284,15.642823219299316,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1817,1286,25.74154281616211,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1819,1287,21.038875579833984,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1820,1289,31.111515045166016,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1821,1290,48.379783630371094,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1822,1292,-9999.0,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1823,1294,37.58712387084961,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1824,1295,27.008411407470703,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1826,1297,28.082130432128906,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1827,1298,21.059621810913086,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1828,1300,21.832765579223633,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1829,1301,28.212961196899414,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1830,1303,-9999.0,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1831,1304,38.66517639160156,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1832,1306,19.859224319458008,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1834,1307,75.73018646240234,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1835,1309,23.10381507873535,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1836,1310,17.3187313079834,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1837,1312,22.270015716552734,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1838,1313,21.236759185791016,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1839,1315,-9999.0,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1841,1316,14.74622631072998,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1842,1318,44.90404510498047,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1843,1319,16.328786849975586,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1844,1321,14.899712562561035,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1845,1322,19.64661407470703,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1846,1324,29.536314010620117,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1848,1325,24.678054809570312,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1849,1327,36.50252151489258,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1850,1328,14.864233016967773,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1851,1330,15.598969459533691,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1852,1331,89.56866455078125,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1853,1333,52.50331497192383,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1854,1334,27.56867790222168,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1856,1336,-9999.0,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1857,1337,41.691566467285156,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1858,1339,67.37567138671875,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1859,1341,86.24855041503906,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1860,1342,70.43555450439453,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1861,1344,56.35346221923828,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1863,1345,83.6843490600586,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1864,1347,55.9041633605957,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1865,1348,101.44123077392578,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1866,1350,64.80779266357422,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1867,1351,55.15629959106445,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1868,1353,56.00667953491211,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1869,1354,26.829086303710938,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1871,1356,39.212493896484375,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1872,1357,19.876983642578125,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1873,1359,56.93033218383789,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1874,1360,73.25308227539062,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1875,1362,68.38420867919922,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1876,1363,21.8117618560791,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1878,1365,32.91531753540039,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1879,1366,31.88378143310547,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1880,1368,65.6424331665039,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1881,1369,43.69968032836914,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1882,1371,-9999.0,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1883,1372,20.309179306030273,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1885,1374,50.15256881713867,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1886,1375,56.443599700927734,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1887,1377,16.454021453857422,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1888,1378,40.8454704284668,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1889,1380,22.989742279052734,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1890,1381,22.29181480407715,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1891,1383,25.066041946411133,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1893,1384,25.508785247802734,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1894,1386,30.21843147277832,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1895,1387,24.469202041625977,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1896,1389,-9999.0,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1897,1391,62.79157638549805,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1898,1392,115.42459106445312,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1900,1394,31.620450973510742,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1901,1395,85.03813934326172,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1902,1397,15.251653671264648,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1903,1398,43.54551315307617,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1904,1400,50.19243240356445,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1905,1401,40.38005828857422,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1906,1403,111.53182983398438,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1908,1404,75.0993881225586,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1909,1406,35.66145706176758,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1910,1407,17.983949661254883,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1911,1409,25.128755569458008,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1912,1410,31.82063102722168,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1913,1412,25.234718322753906,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1915,1413,35.13018798828125,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1916,1415,72.63339233398438,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1917,1416,26.38235092163086,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1918,1418,29.842037200927734,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1919,1419,58.86375045776367,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,1920,1421,17.257335662841797,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2088,1640,53.66437911987305,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2089,1642,41.511375427246094,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2090,1643,67.68901824951172,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2091,1645,8.781129837036133,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2093,1646,17.099645614624023,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2094,1648,52.670169830322266,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2095,1649,29.542560577392578,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2096,1651,47.40275573730469,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2097,1652,35.69413375854492,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2098,1654,74.74201965332031,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2100,1656,2.6866989135742188,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2101,1657,3.1039299964904785,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2102,1659,1.7482229471206665,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2103,1660,2.378323554992676,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2104,1662,4.210343837738037,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2105,1663,2.5404794216156006,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2106,1665,2.858752727508545,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2108,1666,1.5648930072784424,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2109,1668,5.244015216827393,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2110,1669,2.5404794216156006,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2111,1671,-9999.0,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2112,1672,1.8173799514770508,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2113,1674,1.697226881980896,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2115,1675,1.5648930072784424,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2116,1677,2.1639935970306396,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2117,1678,1.5648930072784424,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2118,1680,1.887864589691162,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2119,1681,1.8173799514770508,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2120,1683,2.9246318340301514,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2122,1684,1.8173799514770508,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2123,1686,1.9596763849258423,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2124,1687,1.9596763849258423,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2125,1689,1.3916254043579102,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2126,1690,-9999.0,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2127,1692,-9999.0,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2128,1693,4.105282306671143,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2130,1695,1.331116795539856,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2131,1696,3.924572229385376,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2132,1698,5.818078994750977,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2133,1699,3.6241109371185303,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2134,1701,1.5007215738296509,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2135,1702,1.3916254043579102,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2137,1704,1.887864589691162,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2138,1705,2.240774393081665,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2139,1707,1.6303950548171997,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2140,1709,2.0885369777679443,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2141,1710,10.734561920166016,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2142,1712,1.7482229471206665,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2143,1713,3.1039299964904785,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2145,1715,1.331116795539856,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2146,1716,6.163807392120361,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2147,1718,4.925063133239746,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2148,1719,1.331116795539856,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2149,1721,1.5648930072784424,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2150,1722,1.7482229471206665,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2152,1724,2.9246318340301514,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2153,1725,5.244015216827393,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2154,1727,3.5508384704589844,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2155,1728,1.4534664154052734,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2156,1730,1.5007215738296509,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2157,1731,2.240774393081665,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2158,1733,1.697226881980896,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2160,1734,1.2719420194625854,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2161,1736,1.2719420194625854,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2162,1737,1.7482229471206665,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2163,1739,1.8173799514770508,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2164,1740,2.5404794216156006,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2165,1742,1.887864589691162,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2167,1743,1.6303950548171997,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2168,1745,1.5648930072784424,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2169,1746,2.240774393081665,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2170,1748,1.6303950548171997,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2171,1749,1.5007215738296509,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2172,1751,1.3916254043579102,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2174,1752,1.5648930072784424,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2175,1754,1.4534664154052734,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2176,1755,1.0221772193908691,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2177,1757,1.8173799514770508,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2178,1758,1.4534664154052734,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2179,1760,1.6303950548171997,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2180,1762,1.697226881980896,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2182,1763,5.362436294555664,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2183,1765,1.8173799514770508,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2184,1766,1.6303950548171997,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2185,1768,1.2719420194625854,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2186,1769,2.5404794216156006,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2187,1771,-9999.0,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2189,1772,1.4534664154052734,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2190,1774,1.5648930072784424,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2191,1775,1.5007215738296509,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2192,1777,2.772066354751587,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2193,1778,4.615955829620361,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2194,1780,-9999.0,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2195,1781,2.299227714538574,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2197,1783,-9999.0,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2198,1784,1.9596763849258423,train
hls_california\HLS.S30.T10TEK.2021092T185921.v2.0_EVI_cropped.tif,2199,1786,4.105282306671143,train
