gedi_file,shot_number,lat,lon,agbd,hls_granule,row,col,patch_tifs,bands,quadtile
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060200300282524,39.9037333786036,-122.04894945122174,63.177520751953125,HLS.L30.T10TEK.2021007T185141.v2.0,2749,2710,field_boundary_patch_tifs\patch_153060200300282524_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060200300282539,39.898999149689075,-122.04107988697388,29.49905014038086,HLS.L30.T10TEK.2021007T185141.v2.0,2767,2733,field_boundary_patch_tifs\patch_153060200300282539_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060200300282540,39.898683477235544,-122.04055544621173,27.62065887451172,HLS.L30.T10TEK.2021007T185141.v2.0,2768,2734,field_boundary_patch_tifs\patch_153060200300282540_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060200300282542,39.89805209836448,-122.03950656908575,22.70022201538086,HLS.L30.T10TEK.2021007T185141.v2.0,2770,2737,field_boundary_patch_tifs\patch_153060200300282542_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060200300282544,39.89742067485635,-122.03845768011283,21.935224533081055,HLS.L30.T10TEK.2021007T185141.v2.0,2772,2740,field_boundary_patch_tifs\patch_153060200300282544_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060300300281352,39.91413161479346,-122.07798559188623,190.6204376220703,HLS.L30.T10TEK.2021007T185141.v2.0,2712,2627,field_boundary_patch_tifs\patch_153060300300281352_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060300300281353,39.91381560659633,-122.07745971527227,41.12001037597656,HLS.L30.T10TEK.2021007T185141.v2.0,2713,2628,field_boundary_patch_tifs\patch_153060300300281353_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060300300281354,39.913499635241614,-122.07693391906746,41.857322692871094,HLS.L30.T10TEK.2021007T185141.v2.0,2714,2630,field_boundary_patch_tifs\patch_153060300300281354_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060300300281355,39.91318377638001,-122.07640829965706,46.53042984008789,HLS.L30.T10TEK.2021007T185141.v2.0,2715,2631,field_boundary_patch_tifs\patch_153060300300281355_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060300300281361,39.91128843406508,-122.0732550514082,77.57959747314453,HLS.L30.T10TEK.2021007T185141.v2.0,2722,2640,field_boundary_patch_tifs\patch_153060300300281361_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060300300281363,39.9106566421062,-122.07220415736143,89.6844253540039,HLS.L30.T10TEK.2021007T185141.v2.0,2724,2644,field_boundary_patch_tifs\patch_153060300300281363_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060300300281365,39.9100246633594,-122.07115308436299,79.17658233642578,HLS.L30.T10TEK.2021007T185141.v2.0,2727,2647,field_boundary_patch_tifs\patch_153060300300281365_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060300300281373,39.907497727921786,-122.06695005717026,75.48810577392578,HLS.L30.T10TEK.2021007T185141.v2.0,2736,2659,field_boundary_patch_tifs\patch_153060300300281373_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060300300281374,39.90718191544639,-122.0664246957787,70.22197723388672,HLS.L30.T10TEK.2021007T185141.v2.0,2737,2660,field_boundary_patch_tifs\patch_153060300300281374_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060300300281376,39.906550232774705,-122.06537382962124,23.08761215209961,HLS.L30.T10TEK.2021007T185141.v2.0,2739,2663,field_boundary_patch_tifs\patch_153060300300281376_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060300300281379,39.905603125678134,-122.06379783200762,141.64869689941406,HLS.L30.T10TEK.2021007T185141.v2.0,2743,2668,field_boundary_patch_tifs\patch_153060300300281379_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060300300281382,39.904656294235934,-122.06222183771206,160.1879425048828,HLS.L30.T10TEK.2021007T185141.v2.0,2746,2672,field_boundary_patch_tifs\patch_153060300300281382_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060300300281385,39.90370951332135,-122.06064557952745,235.74652099609375,HLS.L30.T10TEK.2021007T185141.v2.0,2750,2677,field_boundary_patch_tifs\patch_153060300300281385_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060300300281389,39.90244766037624,-122.05854425875076,134.56515502929688,HLS.L30.T10TEK.2021007T185141.v2.0,2754,2683,field_boundary_patch_tifs\patch_153060300300281389_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060300300281397,39.899923991150665,-122.05434173304006,58.8851203918457,HLS.L30.T10TEK.2021007T185141.v2.0,2764,2695,field_boundary_patch_tifs\patch_153060300300281397_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060300300281400,39.89897748437322,-122.05276602266514,17.262191772460938,HLS.L30.T10TEK.2021007T185141.v2.0,2767,2699,field_boundary_patch_tifs\patch_153060300300281400_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060300300281401,39.898661993821314,-122.05224088581404,34.7236328125,HLS.L30.T10TEK.2021007T185141.v2.0,2768,2701,field_boundary_patch_tifs\patch_153060300300281401_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060300300281403,39.89803106047618,-122.05119082793024,56.66363525390625,HLS.L30.T10TEK.2021007T185141.v2.0,2770,2704,field_boundary_patch_tifs\patch_153060300300281403_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060300300281405,39.89740005914004,-122.05014092190214,59.864646911621094,HLS.L30.T10TEK.2021007T185141.v2.0,2773,2707,field_boundary_patch_tifs\patch_153060300300281405_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060300300281407,39.89676902914025,-122.04909123891302,54.489376068115234,HLS.L30.T10TEK.2021007T185141.v2.0,2775,2710,field_boundary_patch_tifs\patch_153060300300281407_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060300300281408,39.89645357968091,-122.04856657260258,83.0114974975586,HLS.L30.T10TEK.2021007T185141.v2.0,2776,2711,field_boundary_patch_tifs\patch_153060300300281408_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060300300281409,39.89613799169053,-122.04804178888969,57.29701614379883,HLS.L30.T10TEK.2021007T185141.v2.0,2777,2713,field_boundary_patch_tifs\patch_153060300300281409_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060300300281411,39.895506764197364,-122.0469923185257,47.80637741088867,HLS.L30.T10TEK.2021007T185141.v2.0,2780,2716,field_boundary_patch_tifs\patch_153060300300281411_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060300300281413,39.89487562252786,-122.04594315278251,51.6129150390625,HLS.L30.T10TEK.2021007T185141.v2.0,2782,2719,field_boundary_patch_tifs\patch_153060300300281413_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060300300281414,39.89456000175337,-122.04541857315927,42.77743148803711,HLS.L30.T10TEK.2021007T185141.v2.0,2783,2720,field_boundary_patch_tifs\patch_153060300300281414_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060300300281415,39.89424440413384,-122.04489406298822,55.99998092651367,HLS.L30.T10TEK.2021007T185141.v2.0,2784,2722,field_boundary_patch_tifs\patch_153060300300281415_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060300300281416,39.89392872308059,-122.04436948536423,44.26637268066406,HLS.L30.T10TEK.2021007T185141.v2.0,2785,2723,field_boundary_patch_tifs\patch_153060300300281416_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060500300281120,39.91045099056915,-122.0885483511268,92.21712493896484,HLS.L30.T10TEK.2021007T185141.v2.0,2726,2597,field_boundary_patch_tifs\patch_153060500300281120_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060500300281121,39.91013557258025,-122.08802266337288,61.977561950683594,HLS.L30.T10TEK.2021007T185141.v2.0,2727,2598,field_boundary_patch_tifs\patch_153060500300281121_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060500300281122,39.909820191414425,-122.08749703596129,114.66043853759766,HLS.L30.T10TEK.2021007T185141.v2.0,2728,2600,field_boundary_patch_tifs\patch_153060500300281122_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060500300281123,39.909504865913924,-122.08697150101115,114.22052001953125,HLS.L30.T10TEK.2021007T185141.v2.0,2729,2601,field_boundary_patch_tifs\patch_153060500300281123_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060500300281124,39.90918943387064,-122.08644582147387,52.321693420410156,HLS.L30.T10TEK.2021007T185141.v2.0,2730,2603,field_boundary_patch_tifs\patch_153060500300281124_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060500300281126,39.9085587575878,-122.08539479955215,35.3553352355957,HLS.L30.T10TEK.2021007T185141.v2.0,2733,2606,field_boundary_patch_tifs\patch_153060500300281126_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060500300281127,39.90824342969898,-122.08486934089653,24.635196685791016,HLS.L30.T10TEK.2021007T185141.v2.0,2734,2608,field_boundary_patch_tifs\patch_153060500300281127_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060500300281128,39.90792810690169,-122.08434391987346,40.5524787902832,HLS.L30.T10TEK.2021007T185141.v2.0,2735,2609,field_boundary_patch_tifs\patch_153060500300281128_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060500300281130,39.907297421626104,-122.08329312585023,101.12669372558594,HLS.L30.T10TEK.2021007T185141.v2.0,2737,2612,field_boundary_patch_tifs\patch_153060500300281130_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060500300281131,39.906982098137874,-122.08276781865092,102.10671997070312,HLS.L30.T10TEK.2021007T185141.v2.0,2738,2614,field_boundary_patch_tifs\patch_153060500300281131_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060500300281132,39.90666668282823,-122.08224242154003,53.30182647705078,HLS.L30.T10TEK.2021007T185141.v2.0,2739,2615,field_boundary_patch_tifs\patch_153060500300281132_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060500300281133,39.90635138080191,-122.0817172431204,154.52313232421875,HLS.L30.T10TEK.2021007T185141.v2.0,2741,2617,field_boundary_patch_tifs\patch_153060500300281133_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060500300281134,39.90603589221862,-122.08119184188368,118.24907684326172,HLS.L30.T10TEK.2021007T185141.v2.0,2742,2618,field_boundary_patch_tifs\patch_153060500300281134_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060500300281136,39.90540518015093,-122.08014161347594,79.91768646240234,HLS.L30.T10TEK.2021007T185141.v2.0,2744,2621,field_boundary_patch_tifs\patch_153060500300281136_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060500300281137,39.90508973144207,-122.07961645958969,89.13347625732422,HLS.L30.T10TEK.2021007T185141.v2.0,2745,2623,field_boundary_patch_tifs\patch_153060500300281137_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060500300281138,39.90477428741946,-122.07909138326055,148.33949279785156,HLS.L30.T10TEK.2021007T185141.v2.0,2746,2624,field_boundary_patch_tifs\patch_153060500300281138_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060500300281139,39.904458890514555,-122.07856644906741,164.014404296875,HLS.L30.T10TEK.2021007T185141.v2.0,2748,2626,field_boundary_patch_tifs\patch_153060500300281139_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060500300281140,39.904143412780996,-122.07804146363866,127.74887084960938,HLS.L30.T10TEK.2021007T185141.v2.0,2749,2627,field_boundary_patch_tifs\patch_153060500300281140_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060500300281141,39.90382790215286,-122.07751649407724,148.92343139648438,HLS.L30.T10TEK.2021007T185141.v2.0,2750,2629,field_boundary_patch_tifs\patch_153060500300281141_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060500300281142,39.90351238281933,-122.07699157272879,135.61953735351562,HLS.L30.T10TEK.2021007T185141.v2.0,2751,2630,field_boundary_patch_tifs\patch_153060500300281142_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060500300281143,39.9031968932941,-122.0764667529842,30.505956649780273,HLS.L30.T10TEK.2021007T185141.v2.0,2752,2632,field_boundary_patch_tifs\patch_153060500300281143_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060500300281145,39.90256567329022,-122.07541691140622,15.914032936096191,HLS.L30.T10TEK.2021007T185141.v2.0,2754,2635,field_boundary_patch_tifs\patch_153060500300281145_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060500300281161,39.89751612480357,-122.06702247610727,9.515846252441406,HLS.L30.T10TEK.2021007T185141.v2.0,2773,2659,field_boundary_patch_tifs\patch_153060500300281161_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060500300281164,39.896569215796724,-122.06544833922409,11.029232025146484,HLS.L30.T10TEK.2021007T185141.v2.0,2776,2663,field_boundary_patch_tifs\patch_153060500300281164_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060500300281165,39.89625356835075,-122.06492355563186,117.33084106445312,HLS.L30.T10TEK.2021007T185141.v2.0,2777,2665,field_boundary_patch_tifs\patch_153060500300281165_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060500300281167,39.895622324669354,-122.06387397555736,118.39661407470703,HLS.L30.T10TEK.2021007T185141.v2.0,2780,2668,field_boundary_patch_tifs\patch_153060500300281167_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060500300281168,39.89530667459434,-122.06334909320276,129.08372497558594,HLS.L30.T10TEK.2021007T185141.v2.0,2781,2669,field_boundary_patch_tifs\patch_153060500300281168_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060500300281169,39.89499104986202,-122.06282421123183,100.31448364257812,HLS.L30.T10TEK.2021007T185141.v2.0,2782,2671,field_boundary_patch_tifs\patch_153060500300281169_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060500300281170,39.89467550025969,-122.06229940058289,41.38338088989258,HLS.L30.T10TEK.2021007T185141.v2.0,2783,2672,field_boundary_patch_tifs\patch_153060500300281170_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060500300281171,39.8943598681447,-122.06177442428526,142.70748901367188,HLS.L30.T10TEK.2021007T185141.v2.0,2784,2674,field_boundary_patch_tifs\patch_153060500300281171_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060500300281172,39.89404428663972,-122.06124947710536,54.030941009521484,HLS.L30.T10TEK.2021007T185141.v2.0,2786,2675,field_boundary_patch_tifs\patch_153060500300281172_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060500300281173,39.893728661839354,-122.06072441669049,16.284099578857422,HLS.L30.T10TEK.2021007T185141.v2.0,2787,2677,field_boundary_patch_tifs\patch_153060500300281173_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060500300281174,39.8934130807878,-122.0601993695793,95.61270904541016,HLS.L30.T10TEK.2021007T185141.v2.0,2788,2678,field_boundary_patch_tifs\patch_153060500300281174_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521820,39.90737176426948,-122.0951350796806,14.116164207458496,HLS.L30.T10TEK.2021007T185141.v2.0,2737,2578,field_boundary_patch_tifs\patch_153060600300521820_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521822,39.906741043582485,-122.09408434659618,14.116164207458496,HLS.L30.T10TEK.2021007T185141.v2.0,2740,2581,field_boundary_patch_tifs\patch_153060600300521822_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521823,39.90642569407969,-122.09355895591997,15.286504745483398,HLS.L30.T10TEK.2021007T185141.v2.0,2741,2583,field_boundary_patch_tifs\patch_153060600300521823_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521824,39.906110472207196,-122.09303374191877,19.710634231567383,HLS.L30.T10TEK.2021007T185141.v2.0,2742,2584,field_boundary_patch_tifs\patch_153060600300521824_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521825,39.905795255297846,-122.09250850585761,19.233259201049805,HLS.L30.T10TEK.2021007T185141.v2.0,2743,2586,field_boundary_patch_tifs\patch_153060600300521825_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521826,39.90548001074643,-122.09198319828513,47.10433578491211,HLS.L30.T10TEK.2021007T185141.v2.0,2744,2587,field_boundary_patch_tifs\patch_153060600300521826_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521827,39.905164501129065,-122.09145743999267,60.228851318359375,HLS.L30.T10TEK.2021007T185141.v2.0,2745,2589,field_boundary_patch_tifs\patch_153060600300521827_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521828,39.904849128697634,-122.09093188553139,58.93598175048828,HLS.L30.T10TEK.2021007T185141.v2.0,2746,2590,field_boundary_patch_tifs\patch_153060600300521828_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521829,39.904533788502086,-122.09040636971054,49.98133850097656,HLS.L30.T10TEK.2021007T185141.v2.0,2748,2592,field_boundary_patch_tifs\patch_153060600300521829_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521830,39.90421842761777,-122.08988081150251,57.63199234008789,HLS.L30.T10TEK.2021007T185141.v2.0,2749,2593,field_boundary_patch_tifs\patch_153060600300521830_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521831,39.90390307111893,-122.0893552557669,67.07604217529297,HLS.L30.T10TEK.2021007T185141.v2.0,2750,2595,field_boundary_patch_tifs\patch_153060600300521831_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521832,39.90358770373693,-122.08882968226521,64.90750885009766,HLS.L30.T10TEK.2021007T185141.v2.0,2751,2596,field_boundary_patch_tifs\patch_153060600300521832_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521833,39.903272446482696,-122.08830429105986,58.24470901489258,HLS.L30.T10TEK.2021007T185141.v2.0,2752,2598,field_boundary_patch_tifs\patch_153060600300521833_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521834,39.90295729737332,-122.08777908334785,116.65335845947266,HLS.L30.T10TEK.2021007T185141.v2.0,2753,2599,field_boundary_patch_tifs\patch_153060600300521834_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
GEDI04_A_2021237180532_O15306_03_T08330_02_002_02_V002.h5,153060600300521835,39.902641925102536,-122.08725352805234,14.331151962280273,HLS.L30.T10TEK.2021007T185141.v2.0,2754,2601,field_boundary_patch_tifs\patch_153060600300521835_HLS.L30.T10TEK.2021007T185141.v2.0.tif,"B02,B03,B04,B05,B06,B07,B11",
